start,end,speaker,text
3333.66,3335.66,MOT,できない
3337.66,3347.66,MOT,できない はい、やって、やって でも、みっくりとみます だから、こんな低いのばっかりしてるのが こっちにくらす
3358.66,3362.66,MOT,できた できた
3365.66,3367.66,MOT,はい、これも
3375.66,3379.66,MOT,もういいじゃん、いいよ こうして、こうして
3387.66,3389.66,MOT,もういらやすい、やべよ
3391.66,3395.66,MOT,もういいで、いらやすい、やべと やべたらいいやん
3397.66,3399.66,MOT,大丈夫か
3400.66,3413.66,MOT,お魚屋さん、つめきないのしよう お敢たずけ お敢たずけ まぁ、朝みんなでお敢たずけ お敢たずけ
3414.66,3422.66,MOT,朝みんなでお敢たずけ はい、お敢たずけ お敢たずけ
3423.66,3426.66,MOT,法�ashでやつ お答えを起きして
3427.66,3431.16,MOT,お come back for就手 すーの
3431.66,3452.96,MOT,いらやすいだけだな ★できた★ ★できた★ ★お疲れ様★ ★できたー!すごい道★
3453.96,3495.96,MOT,★お疲れ様★ ★お疲れ様★ ★ここの上に乗せるよ★ ★できた★ ★お疲れ様★ ★できたー!すごい道★ ★お疲れ様★ ★お疲れ様★
3496.96,3576.96,MOT,★できたー!すごい道★ ★風邪でついた★ ★お疲れ様★ ★何かぜやるって★ ★できたー!すごい道★ ★できたー!すごい道★ ★横にしていけば★ ★横にするのは縦にするから難しい★ ★お疲れ様★ ★お疲れ様★ ★お疲れ様★ ★お疲れ様★ ★お疲れ様★ ★もういいよ、つめきは嫌いがするから★ ★はぎやるかな?★ ★もういいだから★ ★つめきやめはさりよ★
3577.96,3582.96,MOT,★やり作各位きた★
3582.96,3592.16,CHI,★ドピバック★
3598.16,3606.16,MOT,★お疲れ様★ はっはっは
3607.16,3610.16,MOT,アルや、パサシェネからパサシェネした
3613.16,3620.16,MOT,だってこんなんなぁ みじみ お人流しても美しいで ごめん
3625.16,3632.16,MOT,自分でしたいの? パサシェネはパサシェネ パサシェネ
3633.16,3635.16,MOT,パサシェネ
3642.16,3646.16,MOT,一人で頑張ってね パサシェネからね
3656.16,3658.16,MOT,もうやめらすんやからやめたらいいよ
3659.16,3668.16,MOT,みじみ 車の運転しようか ブーブーってほら ブーブー ババン ババン
3669.16,3678.16,MOT,ババン はい、ゾウさん出して ゾウさん出して みじみ もういいよ、つみきは はい、ゾウさん出して
3682.16,3683.16,MOT,くばさ
3684.16,3686.16,MOT,かぶさんは
3687.16,3689.16,MOT,さよなら
3692.16,3693.16,MOT,さよなら
3695.16,3698.16,MOT,みじみ もうね、意外とやするんだからやめたら
3699.16,3706.16,MOT,やめたら ね、ね、ね、ね、とサンプ行こ ね、ね、とサンプ行こ
3708.16,3712.16,MOT,ね、ね、ね、ね、ね、 おサンプ行こうよって
3713.16,3715.16,CHI,ね、ね、おサンプ行こうよ
3716.16,3720.16,CHI,みんにゃいこ、サンプル行こうよって
3721.16,3725.16,CHI,では、母さん、サンプル行くね バイバイ 行ってきます
3736.16,3742.16,MOT,大丈夫?ちみしで みんにゃいこ、サンプル行こうよって
3743.16,3758.16,MOT,みんにちみしで みんにゃいこ、サンプル行こうよって みんにゃいこ、サンプル行こう つにきはもうやめれば 今日はね、今日はおしまい 今日はおしまいできないから おしまい ね?
3760.16,3765.16,MOT,手先使ったとは 体を動かして 遊びましょうって
3770.16,3773.16,MOT,おしまいですよみちにいちゃん
3775.16,3779.16,MOT,もういないな、スペースやめたらいいよ
3796.16,3798.16,MOT,もう前かな?
3800.16,3814.16,MOT,はい、動いたな はい、終わりかもみちみちゃん みちみビローにもかいて ハイチーズは ハイチーズ、ピースって ハイチーズ、ピース
3816.16,3818.16,MOT,みちみ、いい顔して
3821.16,3827.16,MOT,ハイチーズ ハイチーズ ぐるらくみちみちゃん はい、わ
3828.16,3830.16,MOT,ぐるらくみちみさん
3831.16,3832.16,MOT,ハイ
3836.16,3838.16,MOT,これ、カレーなんじゃないの?
3839.16,3847.16,MOT,カレーなんじゃないの? カメラか カメラ終わり終わり終わり終わり 終わり、じゃあ終わりにしましょうね
3849.16,3851.16,MOT,チューレンゼー使ってました
3852.16,3854.16,MOT,はい、終わり
3855.16,3859.16,MOT,はい、終わり はい、終わり
3868.16,3870.16,MOT,あら、こっちはどうすんのかな
3883.16,3891.16,MOT,終わりです お片付け お片付け はい、みちみ
3892.16,3896.16,MOT,牛乳は? 牛乳は?
3910.16,3914.16,MOT,お片付けしてくれる? お片付け
3915.16,3919.16,MOT,お片付け お片付け
3942.16,3946.16,CHI,お片付け 牛乳
3947.16,3951.16,CHI,お片付け お片付け
3962.16,3964.16,CHI,よし、なに?
3967.16,3969.16,CHI,もしもし
3978.16,3982.16,MOT,終わった 終わった
4007.16,4009.16,MOT,終わった
4037.16,4039.16,CHI,終わった
4050.16,4052.16,CHI,お片付け
4057.16,4061.16,CHI,お片付け お片付け
4063.16,4065.16,CHI,牛乳
4067.16,4069.16,CHI,お片付け
4072.16,4074.16,CHI,お片付け
4083.16,4085.16,CHI,お片付け
4097.16,4099.16,CHI,お片付け
4127.16,4129.16,CHI,お片付け
4157.16,4159.16,CHI,お片付け
4163.16,4165.16,CHI,お片付け
4169.16,4171.16,CHI,お片付け
4177.16,4179.16,CHI,お片付け
4188.16,4190.16,CHI,お片付け
4212.16,4214.16,CHI,お片付け
4217.16,4219.16,CHI,お片付け
4224.16,4226.16,CHI,お片付け
4229.16,4231.16,CHI,お片付け
4237.16,4239.16,CHI,お片付け
4247.16,4249.16,CHI,お片付け
4251.16,4253.16,CHI,お片付け
4271.16,4273.16,CHI,お片付け
4367.16,4369.16,CHI,うん
4372.16,4384.16,CHI,んー? こっち んー? こっち んー? いいね
4385.16,4387.16,CHI,くっくり
4388.16,4394.16,CHI,んー? ちょっと んー?
4397.16,4403.16,CHI,うん んー? うん
4405.16,4407.16,CHI,んー?
4411.16,4413.16,CHI,んー?
4424.16,4426.16,CHI,んー?
4428.16,4430.16,CHI,んー?
4431.16,4437.16,CHI,んー? んー? んー?
4439.16,4456.18,CHI,んー? んー? んー? んー? んー? んー? んー? んー? パストン?
