start,end,text,assigned,overlap_ratio,overlap_sec
1328.74,1330.74,ね、そんなにねにしながら,MOT,0.8238906249998763,1.6477812499997526
1330.74,1332.74,本を読まれてるじゃん,MOT,1.0,2.0
1332.74,1333.74,はい、反対,MOT,1.0,1.0
1333.74,1334.74,しかもこれ,MOT,1.0,1.0
1334.74,1335.74,サカサマ,MOT,1.0,1.0
1335.74,1337.74,あ、あ、あら?,MOT,0.5204843750000236,1.0409687500000473
1337.74,1338.74,バー,MOT,1.0,1.0
1338.74,1339.74,あ、あら?,MOT,0.4372187500000564,0.4372187500000564
1339.74,1340.74,痛い痛い,MOT,0.0,0.0
1340.74,1341.74,バー,MOT,0.0,0.0
1341.74,1342.74,痛い痛い,MOT,0.0,0.0
1342.74,1343.74,あ、あら?,MOT,0.0,0.0
1343.74,1345.74,二見が痛いよ,MOT,0.0,0.0
1345.74,1347.74,痛い、あいて,MOT,0.0,0.0
1347.74,1349.74,サカサマ痛い,MOT,0.0,0.0
1351.74,1352.74,痛い,MOT,0.0,0.0
1354.74,1355.74,痛い,MOT,0.019031249999898137,0.019031249999898137
1355.74,1357.74,痛い、お尽きしな,MOT,0.545312499999909,1.090624999999818
1358.74,1360.74,これ、これ,MOT,0.6296875000000455,1.259375000000091
1367.74,1369.74,はい、回して,MOT,0.6381250000000591,1.2762500000001182
1369.74,1371.74,はい、どうぞ、ありがとう,MOT,0.8798281249999036,1.7596562499998072
1371.74,1372.74,お疲れ様,MOT,1.0,1.0
1373.74,1374.74,今何時?,MOT,0.9796562499998345,0.9796562499998345
1374.74,1375.74,どれ?,MOT,1.0,1.0
1375.74,1376.74,これ?,MOT,0.6634687500002201,0.6634687500002201
1376.74,1378.74,今何時かなー,MOT,0.8611093750000691,1.7222187500001382
1378.74,1382.74,今はね、9時45分,MOT,0.7219453124999404,2.8877812499997617
1382.74,1384.74,はい、4時45分,MOT,0.798437500000091,1.596875000000182
1384.74,1386.74,はい、こっち?,MOT,0.9463906249999354,1.8927812499998709
1386.74,1387.74,はい,MOT,0.4972187500002292,0.4972187500002292
1388.74,1390.74,今何時かなー,MOT,0.9445468750000146,1.889093750000029
1391.74,1393.74,今は10時です,MOT,0.7439218750000691,1.4878437500001382
1394.74,1396.74,今何時かなー,MOT,1.0,2.0
1397.74,1399.74,11時です,MOT,0.6632968750000146,1.326593750000029
1400.74,1402.74,何時かなー,MOT,0.9165624999999409,1.8331249999998818
1403.74,1405.74,12時、あれ?,MOT,1.0,2.0
1405.74,1408.74,12時は何になって1時になっていない,MOT,0.7736562500000824,2.3209687500002474
1411.74,1413.74,1日と2日,MOT,1.0,2.0
1413.74,1414.74,3日,MOT,0.564718750000111,0.564718750000111
1414.74,1415.74,4日,MOT,0.8721562499997617,0.8721562499997617
1415.74,1416.74,5時,MOT,1.0,1.0
1429.74,1430.74,どうします?,CHI,0.0,0.0
1430.74,1432.74,もう足のことがありますよ,CHI,0.8659375000000864,1.7318750000001728
1435.74,1437.74,1500点,CHI,0.0,0.0
1441.74,1443.88,Senior,MOT,0.24607184579441588,0.5265937500000746
1452.74,1458.8,水の煮込む,MOT,0.29414191419142627,1.7825000000000273
1458.8,1463.8,私はここにいる,MOT,0.7380562499999541,3.690281249999771
1463.8,1468.8,やお,MOT,0.40155624999997597,2.00778124999988
1468.8,1472.8,私はここにいる,MOT,0.9028828124999677,3.611531249999871
1472.8,1477.8,さあ,MOT,0.6254312499999741,3.127156249999871
1482.8,1487.8,私はここにいる,CHI,0.0,0.0
1487.8,1490.8,すいすい,CHI,0.17791666666668485,0.5337500000000546
1490.8,1495.8,さあ,CHI,1.0,5.0
1495.8,1499.8,私はここにいる,CHI,0.5975859375000709,2.3903437500002838
1499.8,1503.8,さあ,CHI,1.0,4.0
1503.8,1507.8,私はここにいる,CHI,0.5930546875000573,2.372218750000229
1507.8,1511.8,私はここにいる,MOT,0.29336718750005275,1.173468750000211
1511.8,1516.8,さあ,CHI,0.22150000000001455,1.1075000000000728
1516.8,1519.8,おめ,MOT,0.4872916666666545,1.4618749999999636
1519.8,1522.8,やら,MOT,0.4217604166666054,1.2652812499998163
1522.8,1524.8,むく,MOT,0.72267187500006,1.44534375000012
1524.8,1527.8,あちぴんとむく,MOT,0.7769895833334127,2.3309687500002383
1527.8,1531.8,おつき,MOT,0.5215625000000159,2.0862500000000637
1531.8,1534.8,おつきさんはどこにあるの?,MOT,0.5586562500000886,1.6759687500002656
1534.8,1537.8,おつきさんはどこ?,MOT,0.5547916666666879,1.6643750000000637
1537.8,1540.8,ここ,MOT,0.6616666666667091,1.9850000000001273
1540.8,1543.8,おつきさんは夜になったら見えるね,MOT,1.0,3.0
1543.8,1545.8,おそらに見えるね,MOT,0.5164218750001055,1.032843750000211
1545.8,1547.8,じょうさ,CHI,0.6128125000000182,1.2256250000000364
1547.8,1550.8,じょうさ,CHI,0.5465729166667188,1.6397187500001564
1550.8,1553.8,じょうさ,CHI,0.787593749999966,2.362781249999898
1553.8,1555.8,ばらばら,CHI,0.8826718750001419,1.7653437500002838
1555.8,1558.8,じょうさ,CHI,0.5124062500000642,1.5372187500001928
1558.8,1561.8,むく,CHI,0.3492604166666145,1.0477812499998436
1561.8,1564.8,むく,CHI,0.3067812500000855,0.9203437500002565
1564.8,1567.8,じょう,CHI,0.6616666666666333,1.9849999999999
1568.8,1571.8,うちにちゃんも,CHI,0.7235416666666575,2.1706249999999727
1571.8,1575.8,なわらばりなよ,CHI,0.5215625000000159,2.0862500000000637
1575.8,1577.8,なに?,MOT,0.35125000000005,0.7025000000001
1577.8,1579.8,きゅうきゅう,MOT,0.4440624999999727,0.8881249999999454
1579.8,1581.8,なに?,MOT,0.39548437500013733,0.7909687500002747
1581.8,1585.8,きゅうになんもきゅうに,MOT,0.35147656249995407,1.4059062499998163
1585.8,1587.8,きゅうきゅう,MOT,0.5284374999999955,1.056874999999991
1587.8,1589.8,おかねだおかね,MOT,0.6779531249999309,1.3559062499998618
1589.8,1591.8,あちぼちゅう,MOT,0.6465624999999591,1.2931249999999181
1591.8,1595.8,ちょうちょうちょうちょうちょうちょう,MOT,0.5004687500000387,2.0018750000001546
1595.8,1599.8,なのはりのまで,CHI,0.86328125,3.453125
1599.8,1602.8,なのまで,CHI,0.8196770833332417,2.4590312499997253
1602.8,1603.8,おめめ,MOT,1.0,1.0
1603.8,1604.8,おめめやこれ,MOT,1.0,1.0
1604.8,1605.8,くちこれ,MOT,0.6140937500001655,0.6140937500001655
1605.8,1606.8,おくち,MOT,1.0,1.0
1606.8,1607.8,うちむくちどれ?,MOT,1.0,1.0
1607.8,1609.8,くち,MOT,0.46937500000001364,0.9387500000000273
1609.8,1611.8,うちね,MOT,0.380484375000151,0.760968750000302
1611.8,1612.8,くち,MOT,1.0,1.0
1612.8,1614.8,くち,MOT,0.5089218750000555,1.017843750000111
1614.8,1615.8,うえたいよ,MOT,1.0,1.0
1615.8,1617.8,おひさん,MOT,0.5029531249998627,1.0059062499997253
1617.8,1619.8,おひさん,MOT,0.0845468750001146,0.1690937500002292
1619.8,1621.8,あちぼって,CHI,0.0,0.0
1621.8,1623.8,うちむく,CHI,0.25843750000001364,0.5168750000000273
1623.8,1625.8,おくち,MOT,0.43607812499988086,0.8721562499997617
1625.8,1629.8,おくちかいはかい,MOT,0.49203124999996817,1.9681249999998727
1629.8,1631.8,かい,MOT,0.8068749999999909,1.6137499999999818
1631.8,1634.8,かいたよかい,MOT,0.45916666666660905,1.3774999999998272
1634.8,1638.8,こりさがなってよ,MOT,0.4010078124999268,1.6040312499997071
1638.8,1640.8,もう一本なしにょう,MOT,0.8907968750000919,1.7815937500001837
1640.8,1643.8,げつよおり,MOT,0.7291666666666666,2.1875
1643.8,1645.8,げつよおり,MOT,0.787046875000101,1.574093750000202
1645.8,1650.8,おつきちゃんがおむけいたら,MOT,0.2435562499999378,1.217781249999689
1651.8,1653.8,だんごを食べたくなりました,MOT,1.0,2.0
1653.8,1654.8,だって,MOT,0.560281249999889,0.560281249999889
1654.8,1656.8,ぐちぴんむくの,MOT,1.0,2.0
1656.8,1658.8,いっしょうが,MOT,0.5645468750001328,1.1290937500002656
1658.8,1659.8,かよび,MOT,0.6478437500002201,0.6478437500002201
1659.8,1661.8,ひゅうふくかじゅうのゆめおみて,MOT,1.0,2.0
1661.8,1664.8,おねいしょうしてしまいました,MOT,0.6278229166667492,1.8834687500002474
1664.8,1665.8,あんた,MOT,0.810906249999789,0.810906249999789
1665.8,1667.8,あんた,MOT,0.5284374999999955,1.056874999999991
1670.8,1671.8,はっこはっこはっこ,CHI,0.82028124999988,0.82028124999988
1671.8,1675.8,はっこはっこはっこはっこ,CHI,0.78741406249992,3.14965624999968
1675.8,1679.8,はっこはっこはっこ,CHI,0.6314765624999268,2.525906249999707
1679.8,1681.8,はっこ,CHI,0.5838906249998672,1.1677812499997344
1681.8,1683.8,こわいこわい,CHI,0.8642343750001373,1.7284687500002747
1683.8,1685.8,はっこはっこはっこ,CHI,1.0,2.0
1685.8,1687.8,こわいこわい,CHI,0.6023593750001055,1.204718750000211
1687.8,1690.8,うちむく,CHI,0.16240625000007944,0.4872187500002383
1697.8,1699.8,うちむきしようか,MOT,0.8292343750000555,1.658468750000111
1699.8,1701.8,うちむき,MOT,0.4440625000000864,0.8881250000001728
1701.8,1704.8,うちむきをつねみよう,MOT,0.5132395833334158,1.5397187500002474
1704.8,1706.8,うちむきはどれ?,MOT,0.9592031249999309,1.9184062499998618
1706.8,1708.8,うちむき,MOT,0.3454843750000691,0.6909687500001382
1708.8,1710.8,なぜ?,MOT,0.9317343750001328,1.8634687500002656
1710.8,1712.8,なぜ?,MOT,0.76982812499989,1.53965624999978
1712.8,1715.8,ばっこかおかしあげください,MOT,0.7503229166667703,2.250968750000311
1715.8,1716.8,おなびください,MOT,1.0,1.0
1716.8,1718.8,うちむきめ,MOT,0.6189218750000691,1.2378437500001382
1720.8,1722.8,あ!落ちるよ,MOT,0.5959374999999909,1.1918749999999818
1722.8,1724.8,ちょっと,MOT,0.22610937500007822,0.45221875000015643
1724.8,1726.8,寝風船にしたら,MOT,0.0,0.0
1726.8,1728.8,ちょっと見て,MOT,0.0,0.0
1728.8,1730.8,裏先の風船に取って,MOT,0.0,0.0
1730.8,1732.8,おちみ,MOT,0.0,0.0
1738.8,1740.8,なぜかむの?,MOT,0.7815625000000637,1.5631250000001273
1740.8,1742.8,ちょっと,MOT,0.5959374999999909,1.1918749999999818
1742.8,1744.8,ちょっと,MOT,0.5282968750001373,1.0565937500002747
1744.8,1746.8,ちょっと,MOT,0.4057968750000782,0.8115937500001564
1746.8,1747.8,みちみ,MOT,0.9884687500002656,0.9884687500002656
1747.8,1749.8,なぜかむのはあを取れるで,MOT,0.9688906249998581,1.9377812499997162
1749.8,1751.8,ちょっと,MOT,0.3428124999999227,0.6856249999998454
1756.8,1758.8,おねいちゃん,MOT,0.0,0.0
1758.8,1761.8,おねいちゃんのラダンを,MOT,0.2904166666667152,0.8712500000001455
1761.8,1763.8,忘れましょうね,MOT,0.721078124999849,1.442156249999698
1763.8,1765.8,外断、しゅうりゃんしゅして,MOT,0.5313906249998581,1.0627812499997162
1765.8,1767.8,外断、しゅうりゃんしゅう,MOT,0.13204687500012824,0.2640937500002565
1769.8,1772.8,そんなちゃんとおちいしするな,MOT,0.9944687499998963,2.983406249999689
1777.8,1779.8,しゅう,CHI,0.7729531249998445,1.545906249999689
1779.8,1781.8,しゅう,CHI,0.6085781249998945,1.217156249999789
1781.8,1783.8,しゅう,CHI,0.40079687500008276,0.8015937500001655
1796.8,1798.8,あばふきをんだね,MOT,0.8490625000000591,1.6981250000001182
1798.8,1800.8,あばふきをんだね,MOT,0.7179843750001282,1.4359687500002565
1800.8,1802.8,あばふきをんだな,MOT,0.5870468750000555,1.174093750000111
1802.8,1804.8,あばふきをんだな,MOT,0.3970468750001146,0.7940937500002292
1806.8,1808.8,うちむき,MOT,0.2795156249999309,0.5590312499998618
1808.8,1810.8,みちみ,MOT,0.22360937500013733,0.44721875000027467
1812.8,1814.8,おねいちゃん,MOT,0.6807656249999354,1.3615312499998709
1814.8,1816.8,電池入るの忘れてるよね,MOT,1.0,2.0
1816.8,1818.8,ちょっとね,MOT,0.4929843750001055,0.985968750000211
1818.8,1820.8,電池入れるね,MOT,0.6742343750000828,1.3484687500001655
1820.8,1822.8,ビポビポ,MOT,0.6982656249998627,1.3965312499997253
1822.8,1824.8,ってなるよ,MOT,1.0,2.0
1824.8,1826.8,ビポビポビポ,MOT,1.0,2.0
1828.8,1830.8,ビポビポ,CHI,0.7393750000001091,1.4787500000002183
1833.8,1835.8,グリーンのな,CHI,0.5706250000000637,1.1412500000001273
1836.8,1838.8,ビポ,CHI,0.0,0.0
1841.8,1843.8,入ってみ,CHI,0.5790624999999636,1.1581249999999272
1843.8,1845.8,入ってみ,CHI,0.0,0.0
1850.8,1852.8,ビュビュ,MOT,0.8229531249999127,1.6459062499998254
1854.8,1856.8,マネしなくていいの,MOT,0.6882656249998718,1.3765312499997435
1856.8,1858.8,これがみちみ,MOT,0.7478125000000091,1.4956250000000182
1858.8,1860.8,みちみ,MOT,0.4939218750000691,0.9878437500001382
1860.8,1862.8,ガルタンのマネしなくていいの,MOT,0.8439218750000919,1.6878437500001837
1872.8,1874.8,あ,CHI,0.2213906249999127,0.4427812499998254
1874.8,1876.8,どれ?,MOT,0.4620156249999354,0.9240312499998709
1876.8,1878.8,帰る?,MOT,0.6549999999999727,1.3099999999999454
1879.8,1881.8,辛い帰るとった,MOT,0.7984374999999773,1.5968749999999545
1881.8,1883.8,帰るとった,MOT,0.42673437500013733,0.8534687500002747
1883.8,1885.8,ビポビポビポ,MOT,0.9454843750000919,1.8909687500001837
1885.8,1887.8,あ、おいしい,MOT,1.0,2.0
1889.8,1891.8,これも何?,MOT,0.4778125000000273,0.9556250000000546
1891.8,1893.8,マネさん,MOT,0.5314218750000919,1.0628437500001837
1893.8,1895.8,これも何?,MOT,0.4613906249999218,0.9227812499998436
1895.8,1897.8,ビッタンでしょ?,MOT,0.6767031249999036,1.3534062499998072
1897.8,1899.8,ビッタン?,MOT,0.46937500000001364,0.9387500000000273
1900.8,1902.8,ビッタンして,MOT,0.2573281249998445,0.514656249999689
1904.8,1906.8,ビッタンして,MOT,0.52764062499989,1.05528124999978
1907.8,1909.8,ビッタンしてよ,MOT,0.44139062499994,0.88278124999988
1909.8,1911.8,きついつないよみちみ,MOT,0.8760781249999354,1.7521562499998709
1918.8,1920.8,帰る,CHI,1.0,2.0
1920.8,1922.8,ガルタン,CHI,0.341421875000151,0.682843750000302
1922.8,1924.8,ガルタン,MOT,0.7225000000000819,1.4450000000001637
1925.8,1927.8,ひきっぱり,MOT,0.40482812499988086,0.8096562499997617
1927.8,1929.8,ここにも引っ張るの,MOT,1.0,2.0
1929.8,1931.8,引っ張るよ,MOT,0.5284374999999955,1.056874999999991
1931.8,1933.8,引っ張るよ,MOT,0.7139218750000964,1.4278437500001928
1939.8,1941.8,ゴム引っ張るよ,MOT,1.0,2.0
1941.8,1943.8,見て,MOT,0.6582968750001328,1.3165937500002656
1943.8,1945.8,ガー,MOT,0.8660781249998308,1.7321562499996617
1945.8,1947.8,ゴム,MOT,0.48923437500013733,0.9784687500002747
1947.8,1949.8,ゴム,MOT,0.5959374999999909,1.1918749999999818
1952.8,1954.8,うーん,MOT,0.6257968750001055,1.251593750000211
1954.8,1956.8,早く,CHI,0.5357656249998399,1.0715312499996799
1956.8,1958.8,うーん,CHI,0.2373593750000964,0.4747187500001928
1958.8,1960.8,うーん,CHI,0.2161093750000873,0.4322187500001746
1969.8,1971.8,ちょっとやるか,MOT,1.0,2.0
1971.8,1973.8,持ちに行きましょう,MOT,0.7248281249999309,1.4496562499998618
1974.8,1976.8,はい,MOT,0.0,0.0
1978.8,1980.8,どうぞ、お土産お土産をしようか,MOT,0.95704687500006,1.91409375000012
1982.8,1984.8,カバーどれ?,MOT,0.64454687500006,1.28909375000012
1985.8,1987.8,カバー,MOT,0.6634374999999864,1.3268749999999727
1987.8,1989.8,カバーさん,MOT,0.8188906249998809,1.6377812499997617
1989.8,1991.8,これは白くまくん,MOT,1.0,2.0
1991.8,1993.8,きりんちゃん,MOT,0.7432656249999354,1.4865312499998709
1993.8,1995.8,おばさん,MOT,0.7393750000001091,1.4787500000002183
1995.8,1997.8,島地郎さん,MOT,0.9165625000000546,1.8331250000001091
1997.8,1999.8,トラさん,MOT,0.7140624999999545,1.428124999999909
1999.8,2001.8,お土産,MOT,0.8828125,1.765625
2002.8,2004.8,どうぞ,MOT,0.4778125000000273,0.9556250000000546
2004.8,2006.8,どうぞ,CHI,0.8828125,1.765625
2006.8,2008.8,パン,MOT,0.5482656249998854,1.0965312499997708
2008.8,2010.8,パン,MOT,0.5115625000000819,1.0231250000001637
2010.8,2012.8,パン,CHI,0.25843749999989996,0.5168749999997999
2012.8,2014.8,ニュー,CHI,0.0,0.0
2014.8,2016.8,ニュー,CHI,0.0,0.0
2016.8,2018.8,ニュー、お土産をしよう,CHI,0.0,0.0
2023.8,2025.8,パン、お土産をしよう,MOT,0.939828124999849,1.879656249999698
2025.8,2027.8,お土産をしよう,MOT,0.6488906249999218,1.2977812499998436
2031.8,2033.8,お土産、さようなら,MOT,0.9081250000000409,1.8162500000000819
2033.8,2035.8,カバー,MOT,0.5706250000000637,1.1412500000001273
2037.8,2039.8,カバー,MOT,0.587500000000091,1.175000000000182
2039.8,2041.8,キリンは?,MOT,0.9326406249998627,1.8652812499997253
2041.8,2043.8,キリン,MOT,0.45250000000010004,0.9050000000002001
2045.8,2047.8,ちょっとバーマンをオールはすないけど,MOT,1.0,2.0
2047.8,2049.8,バーマンとライオンさんが出てこないよ,MOT,0.9332656249997702,1.8665312499997526
2049.8,2051.8,バーマンとライオンさんが飛んでるって,MOT,1.0,2.0
2051.8,2053.8,どこかで,MOT,0.5695468750000146,1.139093750000029
2053.8,2055.8,バーマンとライオンさんが飛んでるよ,MOT,0.8535781249997854,1.7071562499995707
2055.8,2057.8,どこかでいるわ,MOT,0.5861093749999782,1.1722187499999563
2057.8,2059.8,ジョーローでしょ,MOT,0.27798437499996,0.55596874999992
2059.8,2061.8,バーマン,MOT,0.0,0.0
2061.8,2063.8,ジョーローでしょ,MOT,0.6128125000000182,1.2256250000000364
2063.8,2065.8,お土産,MOT,0.5379531250000582,1.0759062500001164
2065.8,2067.8,お土産,MOT,1.0,2.0
2067.8,2069.8,お土産,MOT,1.0,2.0
2069.8,2071.8,バーマンとライオンさんが飛んでるよ,MOT,1.0,2.0
2071.8,2073.8,ニュー,MOT,0.58920312500004,1.17840625000008
2073.8,2075.8,ニュー,MOT,0.5682656250000946,1.1365312500001892
2075.8,2077.8,ニュー,CHI,0.39343749999989086,0.7868749999997817
2077.8,2079.8,ニュー,CHI,0.570625000000291,1.141250000000582
2079.8,2081.8,ニュー,CHI,0.6212500000001455,1.242500000000291
2081.8,2083.8,ニュー,CHI,0.4085781250000764,0.8171562500001528
2083.8,2085.8,ニュー,CHI,0.39607812499980355,0.7921562499996071
2085.8,2087.8,バーマン,CHI,0.29267187499999636,0.5853437499999927
2087.8,2089.8,バーマンだよ,CHI,0.6887499999997999,1.3774999999995998
2089.8,2091.8,バーマンだよ,CHI,0.3681249999999636,0.7362499999999272
2107.8,2109.8,バーマンが,MOT,1.0,2.0
2109.8,2111.8,ケンになってバーマン,MOT,0.8814218749998872,1.7628437499997744
2111.8,2113.8,バーマン,CHI,0.8117031249998945,1.623406249999789
2113.8,2115.8,バーマン,CHI,0.27360937499997817,0.5472187499999563
2115.8,2117.8,スヌーピーもバーマンだよ,MOT,0.3395156249998763,0.6790312499997526
2117.8,2119.8,知ってた?,MOT,1.0,2.0
2119.8,2121.8,スヌーピーもバーマンだよ,MOT,0.7617031250001673,1.5234062500003347
2123.8,2125.8,危ないそのところから残ったら,MOT,1.0,2.0
2127.8,2129.8,足が咲ける,MOT,1.0,2.0
2129.8,2131.8,足が咲ける,MOT,1.0,2.0
2131.8,2133.8,悪いやっちゃう,MOT,0.5295468750000509,1.0590937500001019
2133.8,2135.8,あ、ぶちもブーブー帰ってきた,MOT,1.0,2.0
2135.8,2137.8,ブーブー帰って,MOT,0.7148593749998327,1.4297187499996653
2137.8,2139.8,ブーブー帰ってきて,MOT,0.5563906249999491,1.1127812499998981
2145.8,2147.8,うん,MOT,0.4229843749999418,0.8459687499998836
2147.8,2149.8,父さん帰ってきたね,MOT,0.8742343750000146,1.748468750000029
2153.8,2155.8,ブーブー帰り,MOT,0.6335781249999854,1.267156249999971
2155.8,2157.8,うおー,MOT,0.9411093749999964,1.8822187499999927
2157.8,2159.8,バーマン,MOT,0.6929531249998035,1.385906249999607
2159.8,2161.8,カッカー,MOT,0.46937500000012733,0.9387500000002547
2161.8,2163.8,カッカー,MOT,0.47781250000025466,0.9556250000005093
2169.8,2171.8,何?,CHI,0.4464218749999418,0.8928437499998836
2171.8,2173.8,何?,CHI,0.4693749999996726,0.9387499999993452
2173.8,2175.8,扉,MOT,0.5368749999997817,1.0737499999995634
2175.8,2177.8,ちょっと,MOT,0.6104843749999418,1.2209687499998836
2177.8,2179.8,一見,MOT,0.770453125000131,1.540906250000262
2179.8,2181.8,飛行機してあげよう,MOT,0.5807656249999127,1.1615312499998254
2181.8,2183.8,ん,MOT,0.45857812499980355,0.9171562499996071
2183.8,2189.8,ちゃぁ,MOT,0.41422395833327147,2.485343749999629
2189.8,2191.8,や OK,MOT,0.6726718750001055,1.345343750000211
2200.76,2202.76,障害物さかさした,MOT,0.5031250000001819,1.0062500000003638
2202.76,2205.6600000000003,Woo,MOT,0.24806034482777914,0.7193750000005821
2205.66,2215.66,はい、どうする?どうする?どうする?どうする?2個取れないぞ。,MOT,0.23562499999998182,2.356249999999818
2215.66,2221.66,ほんと、ごらんごらん。ごらんごらん。ちーちゃん。,MOT,0.10484895833345338,0.6290937500007203
2221.66,2224.66,よいしょ。よいしょ。,MOT,0.30219791666665213,0.9065937499999563
2225.66,2228.66,食べないぞ。,MOT,0.290927083333069,0.8727812499992069
2228.66,2232.66,ね、2か。,MOT,0.5553125000001273,2.2212500000005093
2232.66,2236.66,何してるんだか。,MOT,0.3408515624998927,1.3634062499995707
2255.66,2259.66,道美がいないよ。,MOT,0.0,0.0
2259.66,2263.66,あれ?道美がいないよ。いないよ。,MOT,0.0,0.0
2263.66,2269.66,ブーブーやろ。ブーブーある?あれ?ブーブーなんじゃない?ブーブーある?,MOT,0.6253593749999405,3.7521562499996435
2269.66,2273.66,ブーブーある?,MOT,0.33069531249998363,1.3227812499999345
2273.66,2277.66,あ、いないよ。,MOT,0.3865624999998545,1.546249999999418
2277.66,2281.66,あれ?あれ?,MOT,0.4245312500002001,1.6981250000008004
2281.66,2285.66,あ、いったいったいったいった。,MOT,0.7282812500000091,2.9131250000000364
2285.66,2292.66,いないよ。ブーブー。いないよ。いないよ。,CHI,0.21607142857140257,1.512499999999818
2292.66,2296.66,あ、道美がいない。道美、あ、いった。,MOT,0.0,0.0
2296.66,2300.66,あ、可愛い。可愛い。,MOT,0.34437500000012733,1.3775000000005093
2300.66,2304.66,いじめがいないよ。いないよ。,MOT,0.8042187499997908,3.2168749999991633
2308.66,2311.66,あ、いたいたいた。,CHI,0.9065729166668461,2.7197187500005384
2311.66,2316.66,見つけた。道美ちゃん見つけた。,MOT,0.9496937500000058,4.748468750000029
2316.66,2318.66,あれ?,MOT,0.32593750000023647,0.6518750000004729
2318.66,2322.66,あ、見て。見て。見て。,MOT,0.0,0.0
2322.66,2326.66,手に立ち。,MOT,0.0,0.0
2326.66,2330.66,起きして。起きして。,MOT,0.3635078124998472,1.4540312499993888
2330.66,2334.66,道美、じゃあいないないましょう。いないない。,MOT,0.8235078124998836,3.2940312499995343
2334.66,2338.66,いないない。,MOT,0.6607812500001273,2.6431250000005093
2338.66,2341.66,いないない。,MOT,0.7797916666665211,2.3393749999995634
2341.66,2344.66,道美、道美がいないよ。,MOT,0.7638437499999782,2.2915312499999345
2344.66,2347.66,いないよ。,MOT,0.4479166666666667,1.34375
2347.66,2350.66,あ、いたいた。ちょっと。話すごい。,MOT,0.7146979166667128,2.1440937500001382
2351.66,2354.66,なに?なに?なに?,MOT,0.70530208333336,2.11590625000008
2354.66,2358.66,立ち。立ち。よいしょ。よいしょ。,MOT,0.24992968750007094,0.9997187500002838
2358.66,2360.66,ダメよ。,CHI,0.3174999999996544,0.6349999999993088
2360.66,2362.66,中は?,CHI,0.25843750000012733,0.5168750000002547
2362.66,2364.66,中、く、,CHI,0.0,0.0
2364.66,2366.66,く、,CHI,0.0,0.0
2366.66,2368.66,や、,CHI,0.0,0.0
2368.66,2370.66,ねね。,MOT,0.0,0.0
2370.66,2374.66,うい、うい、うい、うい。,MOT,0.0,0.0
2375.66,2379.66,そしたらね、ちょっと、お寺さん。,MOT,0.7325000000000728,2.930000000000291
2379.66,2382.66,起動状態がいいんですけど。,MOT,0.6954166666667637,2.086250000000291
2382.66,2386.66,あ、道美、鍵あるかな?鍵。,MOT,0.7071875000001455,2.828750000000582
2386.66,2390.66,鍵じゃないね。鍵じゃなかったね。,MOT,0.47515625000005457,1.9006250000002183
2390.66,2393.66,なに?,MOT,0.2679166666666788,0.8037500000000364
2393.66,2395.66,回る。回りあったね。,MOT,0.6835781249997126,1.3671562499994252
2395.66,2398.66,何をするの?,MOT,0.47041666666670306,1.4112500000001091
2399.66,2402.66,いいのが出てきた。道美、いいの。,MOT,0.9876145833335007,2.962843750000502
2402.66,2404.66,そう。,MOT,0.4838906249997308,0.9677812499994616
2404.66,2407.66,あら、ほら、見て。いいの。ごくごく飲んでるよ。,MOT,0.93532291666664,2.80596874999992
2407.66,2411.66,おいしそうだね。ごくごくおいしそうだね。,CHI,0.8801562500000273,3.520625000000109
2411.66,2414.66,おいしそうだね。,CHI,0.48166666666656965,1.444999999999709
2420.66,2422.66,ごくごく飲んでる。,MOT,0.5495468750000327,1.0990937500000655
2422.66,2426.66,道美、飲む?,MOT,0.40343749999988177,1.613749999999527
2427.66,2429.66,はい。,MOT,0.35968750000029104,0.7193750000005821
2429.66,2431.66,おうる。,MOT,0.5621875000001637,1.1243750000003274
2437.66,2440.66,よいしょ。よいしょ。,MOT,0.5210416666668607,1.563125000000582
2440.66,2443.66,ジュース、ジュース、よいしょ。ジュース、よいしょ。,MOT,1.0,3.0
2443.66,2448.66,ちょっと待ってる、お寺さん。ティッシュの時からね。,MOT,0.6755687500000931,3.3778437500004657
2449.66,2456.66,待って。お待たせ。,MOT,0.22812499999989605,1.5968749999992724
2461.66,2463.66,よいしょでしょ。,MOT,0.8660781249996035,1.732156249999207
2463.66,2467.66,ジュース、お寺、シュンシュ。シュン。,MOT,0.3992187500000455,1.596875000000182
2468.66,2471.66,よいしょ。,MOT,0.22854166666669093,0.6856250000000728
2474.66,2477.66,道美、どれ?どれ飲んでる?,MOT,0.92405208333336,2.77215625000008
2477.66,2480.66,これ。,MOT,0.36354166666660603,1.090624999999818
2480.66,2482.66,大事なこと。,MOT,0.0,0.0
2482.66,2484.66,可愛いね。,MOT,0.0,0.0
2484.66,2487.66,道美と一緒で。,MOT,0.0,0.0
2489.66,2494.66,道美、中ちゃんも髪の毛少ないよな。道美と一緒で。,MOT,0.13374999999996362,0.6687499999998181
2495.66,2498.66,全然飲みないのね、道美ちゃんね。,MOT,0.9038645833334158,2.7115937500002474
2502.66,2504.66,茶飲むの?,MOT,0.46298437500036016,0.9259687500007203
2504.66,2506.66,ギリー?,MOT,0.41642187500019645,0.8328437500003929
2512.66,2513.66,ごくごく。,MOT,1.0,1.0
2513.66,2515.66,一緒。これと一緒。,MOT,0.5663906249997126,1.1327812499994252
